Nº Ordem Compra;Seq.;Cód Serviço;DESCRIÇÃO PRODUTO OU SERVIÇO;Categoria do Serviço;Complemento da Descrição;Quantidade Pedida;U.M. O.C.;Valor do Rateio;Fornecedor;Fantasia Fornecedor;Projeto;Descr. Projeto;Fase;Descr. Fase;Conta Financeira;Conta Contábil;Usuário Comprador;Setor;Emissão;Consta na base de NF;Lançamentos NF na base (OC+item);Valor Rateio total (OC+item);Valor NF na base (OC+item);Diferença NF - Rateio (OC+item)
150889;;0296;ASS. MEDICA;ASS. MEDICA;;;;;;;;;;;;;;;;NF sem pedido;8;;472,15;
150890;;0296;ASS. MEDICA;ASS. MEDICA;;;;;;;;;;;;;;;;NF sem pedido;13;;17759,47;
150891;;0013;PRESTACAO DE SERVICO DE INFORMATICA (T.I);PRESTACAO DE SERVICO DE INFORMATICA (T.I);;;;;;;;;;;;;;;;NF sem pedido;6;;687,54;
150892;;23446;GIROFLEX 54LED 12/24V LENTE LARANJA BASE MAGNETICA;GIROFLEX 54LED 12/24V LENTE LARANJA BASE MAGNETICA;;;;;;;;;;;;;;;;NF sem pedido;1;;930,0;
150892;;23779;CONECTOR PARA HASTE 1/2 - 5/8;CONECTOR PARA HASTE 1/2 - 5/8;;;;;;;;;;;;;;;;NF sem pedido;1;;267,0;
150892;;2633;MIOLO FEMEA 10P CONEXEL;MIOLO FEMEA 10P CONEXEL;;;;;;;;;;;;;;;;NF sem pedido;1;;437,4;
150893;;0003;FRETE;FRETE;;;;;;;;;;;;;;;;NF sem pedido;1;;1860,0;
150893;;0004;LOCACAO DE CONTAINER;LOCAÇÃO DE CONTAINER;;;;;;;;;;;;;;;;NF sem pedido;5;;5791,65;
150894;;15453;CHAVE COMBINADA M 6;CHAVE COMBINADA M 6;;;;;;;;;;;;;;;;NF sem pedido;1;;32,79;
150894;;3245;CHAVE COMBINADA 27 MM;CHAVE COMBINADA 27 MM;;;;;;;;;;;;;;;;NF sem pedido;1;;47,93;
150894;;3247;"CHAVE DE GRIFO 18""  MARCA RIDGI";"CHAVE DE GRIFO 18""  MARCA RIDGI";;;;;;;;;;;;;;;;NF sem pedido;1;;1002,36;
150894;;3250;ALICATE PRESSAO;ALICATE PRESSÃO;;;;;;;;;;;;;;;;NF sem pedido;1;;39,9;
150894;;3251;"ALICATE UNIVERSAL 8""";"ALICATE UNIVERSAL 8""";;;;;;;;;;;;;;;;NF sem pedido;1;;95,7;
150894;;3258;CHAVE COMBINADA 20 MM GEDORE;CHAVE COMBINADA 20 MM GEDORE;;;;;;;;;;;;;;;;NF sem pedido;1;;24,4;
150894;;3620;CHAVE COMBINADA 18 MM;CHAVE COMBINADA 18 MM;;;;;;;;;;;;;;;;NF sem pedido;1;;21,42;
150894;;4833;MARTELO DE BOLA - 1/2 KG;MARTELO DE BOLA - 1/2 KG;;;;;;;;;;;;;;;;NF sem pedido;1;;50,16;
150894;;5419;BROCA WIDIA SDS PLUS Ø 19X300 MM;BROCA WIDIA SDS PLUS Ø 19X300 MM;;;;;;;;;;;;;;;;NF sem pedido;1;;714,0;
150894;;7663;CHAVE COMBINADA 12 MM GEDORE;CHAVE COMBINADA 12 MM GEDORE;;;;;;;;;;;;;;;;NF sem pedido;1;;40,47;
150895;;21720;INVERSOR DE FREQUENCIA WEG;INVERSOR DE FREQUENCIA WEG;;;;;;;;;;;;;;;;NF sem pedido;1;;2646,0;
150895;;28325;TOMADA DO CONECTOR ELETROVALVULA LED;TOMADA DO CONECTOR ELETROVALVULA;;;;;;;;;;;;;;;;NF sem pedido;1;;495,0;
150895;;7272;PLUG 2P+1T 16A 220V 6H AZ REF-N3076 STECK;PLUG 2P+1T 16A 220V 6H AZ REF-N3076 STECK;;;;;;;;;;;;;;;;NF sem pedido;1;;102,5;
150895;;7273;ACOPLA 2P+1T 16A220V 6H AZ REF-A3056 STECK;ACOPLA 2P+1T 16A220V 6H AZ REF-A3056 STECK;;;;;;;;;;;;;;;;NF sem pedido;1;;152,5;
150896;;0297;VALE ALIMENTACAO;VALE ALIMENTAÇÃO;;;;;;;;;;;;;;;;NF sem pedido;18;;72750,0;
150897;;1146;LAMINA SERRA RS1218  HSS18T BIMENTAL STARRET;LAMINA SERRA RS1218  HSS18T BIMENTAL STARRET;;;;;;;;;;;;;;;;NF sem pedido;1;;529,5;
150897;;19135;"JOGO DE CHAVE ALLEM 1/16"" A 1""";"JOGO DE CHAVE ALLEM 1/16"" A 1""";;;;;;;;;;;;;;;;NF sem pedido;1;;512,32;
150897;;24780;JOGO DE CHAVE ALLEM 2 A 22 MM;JOGO DE CHAVE ALLEM 2 A 22 MM;;;;;;;;;;;;;;;;NF sem pedido;1;;290,02;
150897;;26556;"DISCO DE CORTE INOX HP2 Ø7""X3,2MMXØ7/8"" DEWALT";"DISCO DE CORTE INOX HP2 Ø7""X3,2MMXØ7/8"" DEWALT";;;;;;;;;;;;;;;;NF sem pedido;1;;1826,0;
150897;;2695;TRENA STARRET C/5MTS FITA;TRENA STARRET C/5MTS FITA;;;;;;;;;;;;;;;;NF sem pedido;1;;16,7;
150897;;2927;LAMINA DE SERRA STARRETT BU218;LAMINA DE SERRA STARRETT BU218;;;;;;;;;;;;;;;;NF sem pedido;1;;27,46;
150897;;3371;ARCO DE SERRA STANLEY/STARRET;ARCO DE SERRA STANLEY/STARRET;;;;;;;;;;;;;;;;NF sem pedido;1;;39,23;
150897;;37925;"JOGO SOQUETE SEXTAVADO 8 A 32MM ENCAIXE 1/2""";"JOGO SOQUETE SEXTAVADO 8 A 32MM ENCAIXE 1/2""";;;;;;;;;;;;;;;;NF sem pedido;1;;556,6;
150897;;513;DISCO CORTE 115X1,0X22,23 DEWALT84401P/ ACO E INOX;DISCO CORTE 115X1,0X22,23 DEWALT84401P/ ACO E INOX;;;;;;;;;;;;;;;;NF sem pedido;1;;214,0;
150897;;8556;ALICATE CORTE DIAG.MOD.SUECO 091813 REF.8314-140;ALICATE CORTE DIAG.MOD.SUECO 091813 REF.8314-140;;;;;;;;;;;;;;;;NF sem pedido;1;;136,45;
150897;;8830;"CHAVE CORRENTE PARA TUBO Ø 8"" ( JACARE )";"CHAVE CORRENTE PARA TUBO Ø 8"" ( JACARÉ )";;;;;;;;;;;;;;;;NF sem pedido;1;;4709,4;
150899;;0013;PRESTACAO DE SERVICO DE INFORMATICA (T.I);PRESTACAO DE SERVICO DE INFORMATICA (T.I);;;;;;;;;;;;;;;;NF sem pedido;1;;2867,0;
150900;;0013;PRESTACAO DE SERVICO DE INFORMATICA (T.I);PRESTACAO DE SERVICO DE INFORMATICA (T.I);;;;;;;;;;;;;;;;NF sem pedido;6;;1140,0;
150902;;39657;MANG. 100 R2 AT 3/8 X 1,90 + FG 20 T 12 RETO X 2;MANG. 100 R2 AT 3/8 X 1,90 + FG 20 T 12 RETO X 2;;;;;;;;;;;;;;;;NF sem pedido;1;;133,25;
150902;;39658;MANG. 100 R2 AT 3/8 X 1,50 + FG 20 T 12 RETO X 2;MANG. 100 R2 AT 3/8 X 1,50 + FG 20 T 12 RETO X 2;;;;;;;;;;;;;;;;NF sem pedido;1;;116,75;
150903;;17230;JOGO DE BRONZINA MANC 5294866;JOGO DE BRONZINA MANC 5294866;;;;;;;;;;;;;;;;NF sem pedido;1;;412,67;
150903;;31072;BRONZINA DE BIELA MOTOR CUMMINS 8.9 RF:5338314;BRONZINA DE BIELA MOTOR CUMMINS 8.9 RF:5338314;;;;;;;;;;;;;;;;NF sem pedido;1;;660,0;
150904;;0391;MANUTENCAO PREDIAL;MANUTENCAO PREDIAL;;;;;;;;;;;;;;;;NF sem pedido;1;;350,0;
150905;;0391;MANUTENCAO PREDIAL;MANUTENCAO PREDIAL;;;;;;;;;;;;;;;;NF sem pedido;1;;280,0;
150906;;0391;MANUTENCAO PREDIAL;MANUTENCAO PREDIAL;;;;;;;;;;;;;;;;NF sem pedido;1;;4223,0;
150908;;15448;JOGO CHAVE DE FENDA PHILIPS;JOGO CHAVE DE FENDA PHILIPS;;;;;;;;;;;;;;;;NF sem pedido;1;;44,53;
150908;;20713;CHAVE COMBINADA 10 MM;CHAVE COMBINADA 10 MM;;;;;;;;;;;;;;;;NF sem pedido;2;;38,82;
150908;;20809;CAIXA DE FERRAMENTAS 7 GAVETAS;CAIXA DE FERRAMENTAS 7 GAVETAS;;;;;;;;;;;;;;;;NF sem pedido;2;;275,64;
150908;;31082;MACHO MANUAL M10 UNC JG COM 3 PECAS  MARCA DORMER;MACHO MANUAL M10 UNC JG COM 3 PECAS  MARCA DORMER;;;;;;;;;;;;;;;;NF sem pedido;1;;354,6;
150908;;31084;MACHO MANUAL M14X2,00 UNC JG  3 PECAS  MARCA DORME;MACHO MANUAL M14X2,00 UNC JG  3 PECAS  MARCA DORME;;;;;;;;;;;;;;;;NF sem pedido;1;;295,7;
150908;;31085;MACHO MANUAL M16X2,00 UNC JG 3 PECAS  MARCA DORMER;MACHO MANUAL M16X2,00 UNC JG 3 PECAS  MARCA DORMER;;;;;;;;;;;;;;;;NF sem pedido;1;;389,58;
150908;;31087;MACHO MANUAL M20X2,5 UNC JG 3 PECAS  MARCA DORMER;MACHO MANUAL M20X2,5 UNC JG 3 PECAS  MARCA DORMER;;;;;;;;;;;;;;;;NF sem pedido;1;;547,49;
150908;;3246;"CHAVE INGLESA 12""";"CHAVE INGLESA 12""";;;;;;;;;;;;;;;;NF sem pedido;1;;114,78;
150908;;3253;CHAVE COMBINADA 13 MM;CHAVE COMBINADA 13 MM;;;;;;;;;;;;;;;;NF sem pedido;1;;29,86;
150908;;3254;CHAVE COMBINADA 14 MM;CHAVE COMBINADA 14 MM;;;;;;;;;;;;;;;;NF sem pedido;1;;32,38;
150908;;3255;CHAVE COMBINADA 16 MM;CHAVE COMBINADA 16 MM;;;;;;;;;;;;;;;;NF sem pedido;1;;19,51;
150908;;3256;CHAVE COMBINADA 17 MM;CHAVE COMBINADA 17 MM;;;;;;;;;;;;;;;;NF sem pedido;1;;41,52;
150908;;3257;CHAVE COMBINADA 19 MM GEDORE;CHAVE COMBINADA 19 MM GEDORE;;;;;;;;;;;;;;;;NF sem pedido;1;;69,39;
150908;;3259;CHAVE COMBINADA 21 MM;CHAVE COMBINADA 21 MM;;;;;;;;;;;;;;;;NF sem pedido;1;;29,08;
150908;;3260;CHAVE COMBINADA 24 MM;CHAVE COMBINADA 24 MM;;;;;;;;;;;;;;;;NF sem pedido;1;;36,72;
150908;;3368;JOGO DE CHAVE FIXA DE 6MM A 35MM;JOGO DE CHAVE FIXA DE 6MM A 35MM;;;;;;;;;;;;;;;;NF sem pedido;1;;293,05;
150908;;3646;CHAVE COMBINADA 22MM GEDORE;CHAVE COMBINADA 22MM GEDORE;;;;;;;;;;;;;;;;NF sem pedido;2;;87,0;
150908;;3647;CHAVE COMBINADA 32 MM GEDORE;CHAVE COMBINADA 32 MM GEDORE;;;;;;;;;;;;;;;;NF sem pedido;1;;67,8;
150908;;4027;CHAVE COMBINADA 11 MM;CHAVE COMBINADA 11 MM;;;;;;;;;;;;;;;;NF sem pedido;1;;40,26;
150908;;4197;BOMBA DE GRAXA 7 KG C/MANG. C/5M;BOMBA DE GRAXA 7 KG C/MANG. C/5M;;;;;;;;;;;;;;;;NF sem pedido;1;;836,65;
150908;;507;REBOLO Ø304.8X50.8X38.10 A36-QD5V;REBOLO Ø304.8X50.8X38.10 A36-QD5V;;;;;;;;;;;;;;;;NF sem pedido;1;;398,76;
150908;;5086;CHAVE ALLEM 12MM;CHAVE ALLEM 12MM;;;;;;;;;;;;;;;;NF sem pedido;1;;13,5;
150908;;5392;CHAVE COMBINADA 8 MM;CHAVE COMBINADA 8 MM;;;;;;;;;;;;;;;;NF sem pedido;1;;36,87;
150908;;7253;CHAVE COMBINADA 9 MM GEDORE;CHAVE COMBINADA 9 MM GEDORE;;;;;;;;;;;;;;;;NF sem pedido;1;;24,88;
150908;;7661;CHAVE COMBINADA 30 MM GEDORE;CHAVE COMBINADA 30 MM GEDORE;;;;;;;;;;;;;;;;NF sem pedido;1;;65,38;
150908;;7662;CHAVE COMBINADA 15 MM GEDORE;CHAVE COMBINADA 15 MM GEDORE;;;;;;;;;;;;;;;;NF sem pedido;1;;18,22;
150908;;7664;CHAVE COMBINADA 7 MM GEDORE;CHAVE COMBINADA 7 MM GEDORE;;;;;;;;;;;;;;;;NF sem pedido;1;;36,12;
150909;;18711;FILTRO SEPARADOR;FILTRO SEPARADOR;;;;;;;;;;;;;;;;NF sem pedido;1;;1000,0;
150909;;39816;CABECOTE FILTRO AGUA 3982780000;CABECOTE FILTRO AGUA 3982780000;;;;;;;;;;;;;;;;NF sem pedido;1;;1000,0;
150910;;0391;MANUTENCAO PREDIAL;MANUTENCAO PREDIAL;;;;;;;;;;;;;;;;NF sem pedido;1;;4500,0;
150911;;0296;ASS. MEDICA;ASS. MEDICA;;;;;;;;;;;;;;;;NF sem pedido;2;;15853,810000000001;
150914;;0055;GUINCHO PLATAFORMA;GUINCHO PLATAFORMA;;;;;;;;;;;;;;;;NF sem pedido;1;;1000,0;
150915;;0055;GUINCHO PLATAFORMA;GUINCHO PLATAFORMA;;;;;;;;;;;;;;;;NF sem pedido;1;;1000,0;
150916;;0055;GUINCHO PLATAFORMA;GUINCHO PLATAFORMA;;;;;;;;;;;;;;;;NF sem pedido;1;;1000,0;
150917;;0061;PRANCHA RETA COM RAMPA 2 EIXOS;PRANCHA RETA COM RAMPA 2 EIXOS;;;;;;;;;;;;;;;;NF sem pedido;1;;3500,0;
150918;;35178;VALVULA DIVISORA DE FLUXO CS-200011;VALVULA DIVISORA DE FLUXO CS-200011;;;;;;;;;;;;;;;;NF sem pedido;1;;2300,0;
150919;;24951;ADAP 3/4 UNF X 18MM TUBO 12;ADAP 3/4 UNF X 18MM TUBO 12;;;;;;;;;;;;;;;;NF sem pedido;1;;312,0;
150919;;2819;"NIPLE DUPLO MAC. GALV RETO 2""X2""";"NIPLE DUPLO MAC. GALV RETO 2""X2""";;;;;;;;;;;;;;;;NF sem pedido;1;;268,5;
150919;;9192;"MANG TRANSPARENTE TRANCADA Ø3/4""X2,0 ROLO C/50 MTS";"MANG TRANSPARENTE TRANCADA Ø3/4""X2,0 ROLO C/50 MTS";;;;;;;;;;;;;;;;NF sem pedido;1;;3059,0;
150920;;28407;"MANG Ø1""X20000MM SAER1 FGR 1.5/16"" JIC(2)";"MANG Ø1""X20000MM SAER1 FGR 1.5/16"" JIC(2)";;;;;;;;;;;;;;;;NF sem pedido;1;;2523,2;
150920;;40231;MANG CAPILAR 6X5000MM;MANG CAPILAR 6X5000MM;;;;;;;;;;;;;;;;NF sem pedido;1;;256,0;
150920;;9798;"MANGOTE Ø 2"" 85 BAR C/20MTS";"MANGOTE Ø 2"" 85 BAR C/20MTS";;;;;;;;;;;;;;;;NF sem pedido;1;;7125,0;
150922;;0032;PRESTACAO DE SERVICOS TERCEIRIZADOS;PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS;;;;;;;;;;;;;;;;NF sem pedido;1;;13700,0;
150923;;1015;FITA ISOLANTE AUTA FUSAO 19MMX10MTS SCOTCH-3M;FITA ISOLANTE AUTA FUSAO 19MMX10MTS SCOTCH-3M;;;;;;;;;;;;;;;;NF sem pedido;1;;168,0;
150923;;2462;TERMINAL ESTANHADO TC-50 P/CABO;TERMINAL ESTANHADO TC-50 P/CABO;;;;;;;;;;;;;;;;NF sem pedido;1;;255,0;
150923;;2463;TERMINAL ESTANHADO P/CABO 70 MM2;TERMINAL ESTANHADO P/CABO 70 MM2;;;;;;;;;;;;;;;;NF sem pedido;1;;309,5;
150923;;26384;KIT CHICOTE MACHO 2 VIAS TC 202.2018;KIT CHICOTE MACHO 2 VIAS TC 202.2018;;;;;;;;;;;;;;;;NF sem pedido;1;;78,0;
150923;;39120;GRAMPO DE ATERRAMENTO U;GRAMPO DE ATERRAMENTO U;;;;;;;;;;;;;;;;NF sem pedido;1;;514,5;
150924;;24135;SOQUETE CUNHA 1;SOQUETE CUNHA 1;;;;;;;;;;;;;;;;NF sem pedido;1;;3559,5;
150924;;25880;LACO CABO ACO CHUMBADO Ø3/4 6X25X11AACI C/5 METROS;LACO CABO ACO CHUMBADO Ø3/4 6X25X11AACI C/5 METROS;;;;;;;;;;;;;;;;NF sem pedido;1;;1207,25;
150924;;3910;"MANILHA ALLOY PINO ROSCADO 5/16""";"MANILHA ALLOY PINO ROSCADO 5/16""";;;;;;;;;;;;;;;;NF sem pedido;1;;198,87;
150924;;738;"MANILHA ALLOY PINO ROSCADO 1.1/4""";"MANILHA ALLOY PINO ROSCADO 1.1/4""";;;;;;;;;;;;;;;;NF sem pedido;1;;346,5;
150925;;29109;APLICACAO DE ADESIVO;APLICACAO DE ADESIVO;;;;;;;;;;;;;;;;NF sem pedido;1;;230,0;
150925;;39818;ADESIVO LOGO 3.00 X 0.66 X 0.01;ADESIVO LOGO 3.00 X 0.66 X 0.01;;;;;;;;;;;;;;;;NF sem pedido;1;;250,0;
150925;;39819;ADESIVO LOGO 3.90 X 0.85 X 0.01;ADESIVO LOGO 3.90 X 0.85 X 0.01;;;;;;;;;;;;;;;;NF sem pedido;1;;300,0;
150926;;8003;KIT VEDACAO P/MARTELO KCC BRASFIX;KIT VEDACAO P/MARTELO KCC BRASFIX;;;;;;;;;;;;;;;;NF sem pedido;1;;1606,0;
150927;;23320;TELHA DE 5 MT;TELHA DE 5 MT;;;;;;;;;;;;;;;;NF sem pedido;1;;5181,32;
150927;;37377;PARAFUSO AUTO BROCANTE;PARAFUSO AUTO BROCANTE;;;;;;;;;;;;;;;;NF sem pedido;1;;92,38;
150928;;40040;TUBO QUADRADO SAE1020 50X50X 3.35X 6000MM;TUBO QUADRADO SAE1020 50X50X 3.35X 6000MM;;;;;;;;;;;;;;;;NF sem pedido;1;;2104,52;
150928;;8891;"CHAPA EXPANDIDA 1/4""X1000X3000MM";"CHAPA EXPANDIDA 1/4""X1000X3000MM";;;;;;;;;;;;;;;;NF sem pedido;1;;7310,37;
150929;;0047;LOCACAO DIVERSAS;LOCAÇÃO DIVERSAS;;;;;;;;;;;;;;;;NF sem pedido;6;;7710,0;
150931;;0055;GUINCHO PLATAFORMA;GUINCHO PLATAFORMA;;;;;;;;;;;;;;;;NF sem pedido;1;;1000,0;
150932;;0053;CAMINHAO TRUCADO;CAMINHAO TRUCADO;;;;;;;;;;;;;;;;NF sem pedido;1;;5000,0;
150933;;0021;SERVICO DE CORREIOS;SERVIÇO DE CORREIOS;;;;;;;;;;;;;;;;NF sem pedido;6;;11261,79;
150934;;0142;LICENCAS DE SOFTWARE;LICENCAS DE SOFTWARE;;;;;;;;;;;;;;;;NF sem pedido;1;;180,55;
150935;;5335;GASOLINA COMUM;GASOLINA COMUM;;;;;;;;;;;;;;;;NF sem pedido;3;;582,14;
150936;;21542;"ACO LAM SAE1020 Ø3/8""X6000MM PC/KG 3,70";"ACO LAM SAE1020 Ø3/8""X6000MM PC/KG 3,70";;;;;;;;;;;;;;;;NF sem pedido;1;;2090,7;
150936;;3815;"ACO LAM RED SAE1020 Ø5/8""X6000MM -1,55 KGS P/M";"ACO LAM RED SAE1020 Ø5/8""X6000MM -1,55 KGS P/M";;;;;;;;;;;;;;;;NF sem pedido;1;;1317,9;
150936;;4697;"ACO LAMSAE1020 Ø3/4""X6000MM PC/KG 2,2";"AÇO LAM RED SAE1020 Ø3/8""X6000 MM - KG 0,56 P/M";;;;;;;;;;;;;;;;NF sem pedido;1;;1904,4;
150937;;23660;CORREIA AR CONDICIONADO VW 18.310 2000 TITAN TRACT;CORREIA AR CONDICIONADO VW 18.310 2000 TITAN TRACT;;;;;;;;;;;;;;;;NF sem pedido;1;;90,0;
150937;;2405;LAMPADA 24V - 10W TORPEDO;LAMPADA 24V - 10W TORPEDO;;;;;;;;;;;;;;;;NF sem pedido;1;;110,0;
150937;;28430;LENTE LANTERNA  TRASEIRA  TIPO VOLVO FH;LENTE LANTERNA  TRASEIRA  TIPO VOLVO FH;;;;;;;;;;;;;;;;NF sem pedido;1;;375,0;
150937;;39427;LAMPADA SINALIZACAO AUTOMOTIVA 1 POLO 24V;LAMPADA SINALIZACAO AUTOMOTIVA 67 24V;;;;;;;;;;;;;;;;NF sem pedido;2;;120,0;
150937;;7926;OLEO P/TRANS/DIRECAO HIDRAUL DEXRON II C/1 LITRO;OLEO P/TRANS/DIRECAO HIDRAUL DEXRON II C/1 LITRO;;;;;;;;;;;;;;;;NF sem pedido;1;;26,0;
150938;;40249;FORQUILHA AJUSTE FREIO;FORQUILHA AJUSTE FREIO;;;;;;;;;;;;;;;;NF sem pedido;1;;55,0;
150938;;40301;CATRACA FREIO LADO ESQUERDO;CATRACA FREIO LADO ESQUERDO;;;;;;;;;;;;;;;;NF sem pedido;1;;290,0;
150939;;2239;ABRAC P/TUBO ALVENUS Ø4 C/ALAVANCA FORJADA;ABRAC P/TUBO ALVENUS Ø4 C/ALAVANCA FORJADA;;;;;;;;;;;;;;;;NF sem pedido;1;;12750,0;
150940;;37717;AMORTECEDOR DIANTEIRO;AMORTECEDOR DIANTEIRO;;;;;;;;;;;;;;;;NF sem pedido;1;;510,0;
150941;;40310;TAMPA DO FILTRO DE COMBUSTIVEL MOTOR SCANIA 142905;TAMPA DO FILTRO DE COMBUSTIVEL MOTOR SCANIA 142905;;;;;;;;;;;;;;;;NF sem pedido;1;;1525,0;
150942;;0024;SERVICO DE LIMPEZA E HIGIENE;SERVICO DE LIMPEZA E HIGIENE;;;;;;;;;;;;;;;;NF sem pedido;1;;2600,0;
150943;;0006;LOCACAO DE VEICULO;LOCAÇÃO DE VEÍCULO;;;;;;;;;;;;;;;;NF sem pedido;1;;3000,0;
150945;;0033;PRESTACAO DE SERVICO EM VEICULOS;PRESTACAO DE SERVICO EM VEICULOS;;;;;;;;;;;;;;;;NF sem pedido;1;;734,0;
150946;;31523;FAROL AUX LED 24W RETANGULAR 15CM SCANIA 112/11;FAROL AUX LED 24W RETANGULAR 15CM SCANIA 112/11;;;;;;;;;;;;;;;;NF sem pedido;1;;590,0;
150950;;0046;PASSAGENS;PASSAGENS;;;;;;;;;;;;;;;;NF sem pedido;1;;13221,93;
150951;;0054;CAMINHAO MUNCK;CAMINHAO MUNCK;;;;;;;;;;;;;;;;NF sem pedido;6;;10438,0;
150952;;0046;PASSAGENS;PASSAGENS;;;;;;;;;;;;;;;;NF sem pedido;1;;17743,07;
150953;;0034;DESPESAS;DESPESAS;;;;;;;;;;;;;;;;NF sem pedido;4;;5050,0;
150954;;0032;PRESTACAO DE SERVICOS TERCEIRIZADOS;PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS;;;;;;;;;;;;;;;;NF sem pedido;1;;2500,0;
150956;;5335;GASOLINA COMUM;GASOLINA COMUM;;;;;;;;;;;;;;;;NF sem pedido;4;;903,76;
150957;;0054;CAMINHAO MUNCK;CAMINHAO MUNCK;;;;;;;;;;;;;;;;NF sem pedido;1;;2500,0;
150958;;0064;SERVICO DE CONSERTO DE TELHADO;SERVIÇO DE CONSERTO DE TELHADO;;;;;;;;;;;;;;;;NF sem pedido;1;;5500,0;
150959;;30788;GAXETA 60 X 80 X 12 PARKER REF 6-39402362-470B;GAXETA 60 X 80 X 12 PARKER REF 6-39402362-470B;;;;;;;;;;;;;;;;NF sem pedido;1;;1500,0;
150959;;31057;CORDAO SECAO CIRCULAR 3,5MM NITRILICA SHORE 65 PRE;CORDAO SECAO CIRCULAR 3,5MM NITRILICA SHORE 65 PRE;;;;;;;;;;;;;;;;NF sem pedido;1;;17,5;
150959;;31065;CORDAO SECAO CIRCULAR 5,5MM NITRILICA SHORE 65 PRE;CORDAO SECAO CIRCULAR 5,5MM NITRILICA SHORE 65 PRE;;;;;;;;;;;;;;;;NF sem pedido;1;;35,0;
150959;;31114;CORDAO SECAO CIRCULAR 6,5MM NITRILICA SHORE 65 PRE;CORDÃO SEÇÃO CIRCULAR 6,5MM NITRILICA SHORE 65 PRE;;;;;;;;;;;;;;;;NF sem pedido;1;;100,0;
150959;;9476;RET Ø70X90X10 VD-9064BRGF VITON VEDATEC;RET Ø70X90X10 VD-9064BRGF VITON VEDATEC;;;;;;;;;;;;;;;;NF sem pedido;1;;1020,0;
150960;;0055;GUINCHO PLATAFORMA;GUINCHO PLATAFORMA;;;;;;;;;;;;;;;;NF sem pedido;1;;1000,0;
150961;;20542;CASQUILHO DO MANCAL REF 1741568;CASQUILHO DO MANCAL REF 1741568;;;;;;;;;;;;;;;;NF sem pedido;1;;1964,64;
150961;;28466;GLICOL ANTICONGELANTE  2292013;GLICOL ANTICONGELANTE  2292013;;;;;;;;;;;;;;;;NF sem pedido;1;;5157,6;
150961;;28655;OLEO MOTOR LDF3 SINTETICO 10W40 SCANIA;OLEO MOTOR LDF3 SINTETICO 10W40 SCANIA;;;;;;;;;;;;;;;;NF sem pedido;1;;1777,92;
150961;;29462;CORREIA POLY - V 2022204;CORREIA POLY - V 2022204;;;;;;;;;;;;;;;;NF sem pedido;1;;573,21;
150961;;29697;KIT DE FILTROS 2021049 SCANIA;KIT DE FILTROS 2021049 SCANIA;;;;;;;;;;;;;;;;NF sem pedido;1;;734,05;
150961;;30527;BOMBA DO SISTEMA ARREFECIMENTO REF 2363639;BOMBA DO SISTEMA ARREFECIMENTO REF 2363639;;;;;;;;;;;;;;;;NF sem pedido;1;;2412,73;
150961;;34515;JUNTA 1449542 CODEMA;JUNTA 1449542 CODEMA;;;;;;;;;;;;;;;;NF sem pedido;2;;1891,2;
150961;;37201;VALVULA SOLENOIDE MT. SCANIA DC16 REF: 1720083;TELA GALINHEIRO GALV 1,5 X 50M;;;;;;;;;;;;;;;;NF sem pedido;1;;2342,19;
150961;;40302;JUNTA DA TAMPA DE VALVULA SUPERIOR;JUNTA DA TAMPA DE VALVULA SUPERIOR;;;;;;;;;;;;;;;;NF sem pedido;1;;2421,76;
150961;;40303;JUNTA DA TAMPA DA VALVULA TERMOSTATO;JUNTA DA TAMPA DA VALVULA TERMOSTATO;;;;;;;;;;;;;;;;NF sem pedido;1;;66,81;
150961;;40304;JUNTA DA BOMBA DAGUA;JUNTA DA BOMBA DAGUA;;;;;;;;;;;;;;;;NF sem pedido;1;;439,13;
150961;;40305;VALVULA DE ALIVIO DE COMBUSTIVEL;VALVULA DE ALIVIO DE COMBUSTIVEL;;;;;;;;;;;;;;;;NF sem pedido;1;;1066,27;
150961;;40306;CASQUILHO DE BIELAS;CASQUILHO DE BIELAS;;;;;;;;;;;;;;;;NF sem pedido;1;;3330,3;
150961;;40307;POLIA INTERMEDIARIA INFERIOR QUE TOCA A CORREIA;POLIA INTERMEDIARIA INFERIOR QUE TOCA A CORREIA;;;;;;;;;;;;;;;;NF sem pedido;1;;3025,74;
150961;;40308;CORREIA QUE TOCA BOMBA DAGUA E ALTERNADOR;CORREIA QUE TOCA BOMBA DAGUA E ALTERNADOR;;;;;;;;;;;;;;;;NF sem pedido;1;;606,28;
150961;;40309;POLIA INTERMEDIARIA SUPERIOR QUE TOCA A CORREIA;POLIA INTERMEDIARIA SUPERIOR QUE TOCA A CORREIA;;;;;;;;;;;;;;;;NF sem pedido;1;;5439,2;
150961;;40322;TURBOCOMPRESSOR REF 1912666;TURBOCOMPRESSOR REF 1912666;;;;;;;;;;;;;;;;NF sem pedido;1;;19212,03;
150961;;40323;MANCAL AXIAL REF 1920677;MANCAL AXIAL REF 1920677;;;;;;;;;;;;;;;;NF sem pedido;1;;1787,32;
150961;;40324;TENSOR DE CORREIA REF 2197388;TENSOR DE CORREIA REF 2197388;;;;;;;;;;;;;;;;NF sem pedido;1;;6443,78;
150961;;40325;TERMOSTATO REF 2729053;TERMOSTATO REF 2729053;;;;;;;;;;;;;;;;NF sem pedido;1;;818,0;
